OTUs	Name	Oral_and_five_sense_organs	Skin	Circulatory_system	Urogenital_system	Digestive_system	Respiratory_system	Other(motor_and_nervous_and_endocrine_system)
otu_S004063217	Neisseria_gonorrhoeae	gonococcal_ophthalmia_neonatorum	0	disseminated_gonococcemia|_septic_arthritis	gonorrhea	0	0	0
otu_S004070325	Neisseria_gonorrhoeae	gonococcal_ophthalmia_neonatorum	0	disseminated_gonococcemia|_septic_arthritis	gonorrhea	0	0	0
otu_S004070326	Neisseria_gonorrhoeae	gonococcal_ophthalmia_neonatorum	0	disseminated_gonococcemia|_septic_arthritis	gonorrhea	0	0	0
otu_S004070327	Neisseria_gonorrhoeae	gonococcal_ophthalmia_neonatorum	0	disseminated_gonococcemia|_septic_arthritis	gonorrhea	0	0	0
otu_S004070328	Neisseria_gonorrhoeae	gonococcal_ophthalmia_neonatorum	0	disseminated_gonococcemia|_septic_arthritis	gonorrhea	0	0	0
otu_NC01465918659301867461+	Rhodococcus_equi	0	pyogranulomatous_infection	0	0	0	pneumonia	0
otu_NC014659240043241574+	Rhodococcus_equi	0	pyogranulomatous_infection	0	0	0	pneumonia	0
otu_NC01465926368382638370+	Rhodococcus_equi	0	pyogranulomatous_infection	0	0	0	pneumonia	0
otu_S000126126	Rhodococcus_equi	0	pyogranulomatous_infection	0	0	0	pneumonia	0
otu_16S_018	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_16S_123	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_16S_124	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_16S_125	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_16S_126	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_16S_127	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_16S_128	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_16S_129	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_16S_130	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_16S_131	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_16S_133	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_16S_136	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_16S_137	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_16S_138	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_16S_139	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_16S_141	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_16S_142	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_NC0021633924940761+	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_NC0039123739638908+	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_NC0087873915540667+	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_NC008787395765397275+	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_NC00970711207711122283+	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_NC0097073938840900+	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_NC0098393756539077+	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_NC0172793926040772+	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_NC0172803755239052+	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_NC017280393319394819+	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_NC0172813740338903+	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_NC0187093751039023+	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_NC018709393879395392+	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_NC02183412401181241635+	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_NC022351424679426179+	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S000008860	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S000011564	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S000332549	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S000332550	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S000392542	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S000392911	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S000392913	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S000414267	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S000414431	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S000432838	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S000432839	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S000432840	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S000432841	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S000436536	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S000452140	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S000645684	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S000645685	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S000645686	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S000927694	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S000927698	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S000927713	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S000927714	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S000927716	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S000927728	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S000927729	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S000927730	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S000927740	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S001293610	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S001551098	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S001551112	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S001551117	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S001551119	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S001551121	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S001612171	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S001612172	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S001612173	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S001612174	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S001612175	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S001612178	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S001612179	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S001612180	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S001612181	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S001612182	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S002225096	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S002287830	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S002288365	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S002288369	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S002289306	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S002290413	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S002290752	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S002951297	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S003747527	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S003923446	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S003923447	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S003923452	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S003923456	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S003923457	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S003923458	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S003923463	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S003923464	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S003923465	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S003923466	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S003923469	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S003923474	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S003923475	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S003923479	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S003923480	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S003923481	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S003923483	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S003923484	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S003923485	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S003923487	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S003923489	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S003923492	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S003923494	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S003942280	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S004062060	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S004062916	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S004062917	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S004062993	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S004062994	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S004063996	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S004065833	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S004065834	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S004069571	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S004070991	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S004212172	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S004218322	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S004221247	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S004221250	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S004443049	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S004443167	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S004446104	Campylobacter_jejuni	0	0	0	0	enteritis	0	0
otu_S000859950	Prevotella_maculosa	oral_cavity|periodontitis|dental_caries|oral_abscess	0	0	0	0	0	0
otu_S000859951	Prevotella_maculosa	oral_cavity|periodontitis|dental_caries|oral_abscess	0	0	0	0	0	0
otu_S002034904	Prevotella_maculosa	oral_cavity|periodontitis|dental_caries|oral_abscess	0	0	0	0	0	0
otu_S002034912	Prevotella_maculosa	oral_cavity|periodontitis|dental_caries|oral_abscess	0	0	0	0	0	0
otu_S002235872	Prevotella_maculosa	oral_cavity|periodontitis|dental_caries|oral_abscess	0	0	0	0	0	0
otu_S002963298	Prevotella_heparinolytica	oral_cavity	dog_or_cat_bite_infection	0	0	0	0	0
otu_S003222808	Prevotella_heparinolytica	oral_cavity	dog_or_cat_bite_infection	0	0	0	0	0
otu_S002235858	Prevotella_buccalis	periodontal_disease	0	0	0	0	0	0
otu_S002963240	Prevotella_buccalis	periodontal_disease	0	0	0	0	0	0
otu_S002963257	Prevotella_buccalis	periodontal_disease	0	0	0	0	0	0
otu_S002963275	Prevotella_buccalis	periodontal_disease	0	0	0	0	0	0
otu_S004056735	Prevotella_buccalis	periodontal_disease	0	0	0	0	0	0
otu_NC007384240084241625+	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_NC00738428758732877414+	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_NC00738436000223601563+	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_NC00738441482494149790+	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_NC00738442527854254326+	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_NC016822236320237873+	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_NC01682230082713009824+	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_NC01682237347223736275+	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_NC01682242684354269988+	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_NC01682243729724374525+	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_NC01682245415164543069+	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S000003976	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S000021941	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S000598290	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S000751675	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S000893817	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S000925441	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S001045902	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S001045904	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S001156124	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S001576568	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S002166828	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S002305567	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S002419030	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S002761932	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S002909401	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S002918612	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S003259334	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S003259335	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S003259336	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S003298511	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S003717599	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S003804410	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S003925438	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S003925439	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S004063829	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S004063830	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S004063834	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S004092319	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S004092322	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S004092360	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S004218315	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S004218405	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S004220868	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S004230131	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S004230132	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S004230136	Shigella_sonnei	0	0	0	0	shigellosis|dysentery	0	0
otu_S000332891	Kingella_kingae	stomatitis	0	osteomyelitis|septic_arthritis|skeletal_system_infection	0	0	upper_respiratory_tract_infection	0
otu_S000412960	Kingella_kingae	stomatitis	0	osteomyelitis|septic_arthritis|skeletal_system_infection	0	0	upper_respiratory_tract_infection	0
otu_S000412961	Kingella_kingae	stomatitis	0	osteomyelitis|septic_arthritis|skeletal_system_infection	0	0	upper_respiratory_tract_infection	0
otu_S000412962	Kingella_kingae	stomatitis	0	osteomyelitis|septic_arthritis|skeletal_system_infection	0	0	upper_respiratory_tract_infection	0
otu_S000412963	Kingella_kingae	stomatitis	0	osteomyelitis|septic_arthritis|skeletal_system_infection	0	0	upper_respiratory_tract_infection	0
otu_S000436071	Kingella_kingae	stomatitis	0	osteomyelitis|septic_arthritis|skeletal_system_infection	0	0	upper_respiratory_tract_infection	0
otu_NC01351512433861244891+	Streptobacillus_moniliformis	0	0	0	0	rat_bite_fever|haverhill_fever	0	0
otu_NC013515293359294864+	Streptobacillus_moniliformis	0	0	0	0	rat_bite_fever|haverhill_fever	0	0
otu_S000021246	Streptobacillus_moniliformis	0	0	0	0	rat_bite_fever|haverhill_fever	0	0
otu_S000022303	Streptobacillus_moniliformis	0	0	0	0	rat_bite_fever|haverhill_fever	0	0
otu_S000636844	Streptobacillus_moniliformis	0	0	0	0	rat_bite_fever|haverhill_fever	0	0
otu_S000978828	Streptobacillus_moniliformis	0	0	0	0	rat_bite_fever|haverhill_fever	0	0
otu_S000978829	Streptobacillus_moniliformis	0	0	0	0	rat_bite_fever|haverhill_fever	0	0
otu_S000978830	Streptobacillus_moniliformis	0	0	0	0	rat_bite_fever|haverhill_fever	0	0
otu_S000978831	Streptobacillus_moniliformis	0	0	0	0	rat_bite_fever|haverhill_fever	0	0
otu_S000978832	Streptobacillus_moniliformis	0	0	0	0	rat_bite_fever|haverhill_fever	0	0
otu_S000978833	Streptobacillus_moniliformis	0	0	0	0	rat_bite_fever|haverhill_fever	0	0
otu_S002288063	Streptobacillus_moniliformis	0	0	0	0	rat_bite_fever|haverhill_fever	0	0
otu_S004455304	Streptobacillus_moniliformis	0	0	0	0	rat_bite_fever|haverhill_fever	0	0
otu_S004455305	Streptobacillus_moniliformis	0	0	0	0	rat_bite_fever|haverhill_fever	0	0
otu_NC00266310803351081884+	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_NC00266316905741692123+	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_NC00266317613511762899+	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_NC00266319412261942774+	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_NC002663341427342975+	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_NC002663541956543504+	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_NC01680810787311080260+	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_NC01680818748081876337+	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_NC016808266797268326+	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_NC01702710787531080301+	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_NC01702718712871872835+	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_NC01702721672512168799+	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_NC01776410906961092187+	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_NC01776419010611902551+	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_NC01776419720461973536+	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_NC01776421557562157246+	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_NC017764330466331959+	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_NC017764895288896778+	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000327300	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000327301	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000327302	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000327303	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000330253	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000389443	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000389472	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000390826	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000390827	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000390828	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000391624	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000434974	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000448050	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000448053	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000449384	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000460425	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000460955	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000460956	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000460957	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000460958	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000460959	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000460960	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000460961	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000460962	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000460963	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000460964	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000460965	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000460966	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000460967	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000460968	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000460969	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000464926	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000541233	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000622327	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000622328	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000622331	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S000701459	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S001095254	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S001095260	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S001095274	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S001095275	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S001095278	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S001095279	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S001098878	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S001156489	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S001189288	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S001189289	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
otu_S001189290	Pasteurella_multocida	0	dog_or_cat_bite_infection	pasteurellosis	0	cholera	0	0
